sale_id,date,month,weekday,branch_id,branch_name,department,product_id,product_name,category,unit_price,discount,final_price,quantity,total,payment_method,customer_id,cost_usd,margin_usd,margin_total,margin_pct,budget_usd,variance,achievement_pct,status,total_payroll,headcount,revenue_per_employee,payroll_ratio,efficiency_status,target_category,investment_usd,roi_pct_adjusted,num_campaigns
542,2024-03-13,3,Wednesday,8,Chalatenango,Chalatenango,4,Yuca frita,Traditional Food,2.5,0.1,2.25,11,24.75,Cash,178,1.2,1.3,14.3,52.0,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Traditional Food,1950,0.531975128205128,3
543,2024-11-21,11,Thursday,3,San Miguel,San Miguel,11,Jarrito de barro,Handicrafts,8.0,0.15,6.8,3,20.4,Debit card,328,3.5,4.5,13.5,56.25,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Handicrafts,2250,2.939564814814815,3
544,2024-01-06,1,Saturday,8,Chalatenango,Chalatenango,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,9,72.0,Cash,35,3.5,4.5,40.5,56.25,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Handicrafts,2250,2.939564814814815,3
545,2024-02-25,2,Sunday,5,Metrocentro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,1,12.0,Cash,376,5.5,6.5,6.5,54.166666666666664,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Handicrafts,2250,2.939564814814815,3
546,2024-07-30,7,Tuesday,3,San Miguel,San Miguel,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,16,19.2,Cash,193,0.65,0.5499999999999999,8.799999999999999,45.83333333333333,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Groceries,350,2.290714285714286,1
547,2024-10-22,10,Tuesday,8,Chalatenango,Chalatenango,4,Yuca frita,Traditional Food,2.5,0.0,2.5,8,20.0,Cash,410,1.2,1.3,10.4,52.0,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Traditional Food,1950,0.531975128205128,3
548,2024-01-11,1,Thursday,5,Metrocentro,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,11,5.5,Transfer,38,0.2,0.3,3.3,60.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Traditional Food,1950,0.531975128205128,3
549,2024-07-11,7,Thursday,3,San Miguel,San Miguel,11,Jarrito de barro,Handicrafts,8.0,0.1,7.2,6,43.2,Cash,483,3.5,4.5,27.0,56.25,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Handicrafts,2250,2.939564814814815,3
550,2024-10-31,10,Thursday,6,Usulután,Usulután,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,20,20.0,Debit card,221,0.55,0.44999999999999996,9.0,44.99999999999999,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Traditional Food,1950,0.531975128205128,3
551,2024-03-21,3,Thursday,7,La Libertad,La Libertad,6,Kolachampán,Beverages,0.75,0.0,0.75,2,1.5,Cash,499,0.35,0.4,0.8,53.333333333333336,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Beverages,500,1.2037333333333333,2
552,2024-12-22,12,Sunday,7,La Libertad,La Libertad,7,Café salvadoreño,Beverages,1.5,0.1,1.35,18,24.3,Bitcoin,277,0.65,0.85,15.299999999999999,56.666666666666664,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Beverages,500,1.2037333333333333,2
553,2024-06-01,6,Saturday,5,Metrocentro,San Salvador,9,Camisa guayabera,Clothing,18.0,0.0,18.0,8,144.0,Cash,293,9.0,9.0,72.0,50.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Clothing,400,0.89325,1
554,2024-03-19,3,Tuesday,8,Chalatenango,Chalatenango,18,Curtido en frasco,Groceries,2.0,0.0,2.0,2,4.0,Cash,45,0.9,1.1,2.2,55.00000000000001,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Groceries,350,2.290714285714286,1
555,2024-04-12,4,Friday,8,Chalatenango,Chalatenango,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,4,140.0,Cash,327,18.0,17.0,68.0,48.57142857142857,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Handicrafts,2250,2.939564814814815,3
556,2024-08-30,8,Friday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,4,140.0,Credit card,242,18.0,17.0,68.0,48.57142857142857,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Handicrafts,2250,2.939564814814815,3
557,2024-02-16,2,Friday,5,Metrocentro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,18,27.0,Cash,454,0.7,0.8,14.4,53.333333333333336,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Dairy,550,1.1310733333333334,2
558,2024-04-05,4,Friday,6,Usulután,Usulután,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,15,42.0,Cash,239,1.8,0.9999999999999998,14.999999999999996,35.71428571428571,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Groceries,350,2.290714285714286,1
559,2024-05-17,5,Friday,4,Soyapango,San Salvador,9,Camisa guayabera,Clothing,18.0,0.0,18.0,19,342.0,Cash,357,9.0,9.0,171.0,50.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Clothing,400,0.89325,1
560,2024-12-08,12,Sunday,2,Santa Ana,Santa Ana,4,Yuca frita,Traditional Food,2.5,0.15,2.12,12,25.44,Debit card,498,1.2,1.3,15.600000000000001,52.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
561,2024-07-17,7,Wednesday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,17,12.75,Transfer,352,0.3,0.45,7.65,60.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
562,2024-08-31,8,Saturday,4,Soyapango,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,10,15.0,Cash,438,0.7,0.8,8.0,53.333333333333336,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Dairy,550,1.1310733333333334,2
563,2024-03-02,3,Saturday,3,San Miguel,San Miguel,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,15,7.5,Bitcoin,86,0.2,0.3,4.5,60.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Traditional Food,1950,0.531975128205128,3
564,2024-03-05,3,Tuesday,4,Soyapango,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,2,3.0,Cash,350,0.65,0.85,1.7,56.666666666666664,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Beverages,500,1.2037333333333333,2
565,2024-11-17,11,Sunday,4,Soyapango,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.15,1.02,5,5.1,Debit card,164,0.65,0.5499999999999999,2.7499999999999996,45.83333333333333,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Groceries,350,2.290714285714286,1
566,2024-07-17,7,Wednesday,2,Santa Ana,Santa Ana,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,18,18.0,Debit card,439,0.55,0.44999999999999996,8.1,44.99999999999999,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
567,2024-01-07,1,Sunday,8,Chalatenango,Chalatenango,9,Camisa guayabera,Clothing,18.0,0.05,17.1,20,342.0,Debit card,215,9.0,9.0,180.0,50.0,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Clothing,400,0.89325,1
568,2024-03-17,3,Sunday,7,La Libertad,La Libertad,4,Yuca frita,Traditional Food,2.5,0.05,2.38,5,11.9,Debit card,389,1.2,1.3,6.5,52.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Traditional Food,1950,0.531975128205128,3
569,2024-10-15,10,Tuesday,2,Santa Ana,Santa Ana,4,Yuca frita,Traditional Food,2.5,0.15,2.12,4,8.48,Cash,275,1.2,1.3,5.2,52.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Traditional Food,1950,0.531975128205128,3
570,2024-05-15,5,Wednesday,7,La Libertad,La Libertad,12,Canasta de palma,Handicrafts,12.0,0.1,10.8,13,140.4,Cash,312,5.5,6.5,84.5,54.166666666666664,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Handicrafts,2250,2.939564814814815,3
571,2024-03-29,3,Friday,1,San Salvador Centro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,9,13.5,Cash,312,0.7,0.8,7.2,53.333333333333336,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Dairy,550,1.1310733333333334,2
572,2024-07-21,7,Sunday,1,San Salvador Centro,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.1,2.52,11,27.72,Cash,382,1.8,0.9999999999999998,10.999999999999998,35.71428571428571,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Groceries,350,2.290714285714286,1
573,2024-07-09,7,Tuesday,5,Metrocentro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,1,1.5,Credit card,156,0.7,0.8,0.8,53.333333333333336,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Dairy,550,1.1310733333333334,2
574,2024-09-08,9,Sunday,5,Metrocentro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.15,29.75,4,119.0,Cash,154,18.0,17.0,68.0,48.57142857142857,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Handicrafts,2250,2.939564814814815,3
575,2024-05-17,5,Friday,6,Usulután,Usulután,15,Arroz blanco 1lb,Groceries,0.9,0.05,0.85,14,11.9,Debit card,97,0.45,0.45,6.3,50.0,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Groceries,350,2.290714285714286,1
576,2024-07-27,7,Saturday,4,Soyapango,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,16,12.32,Debit card,192,0.45,0.45,7.2,50.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Groceries,350,2.290714285714286,1
577,2024-02-03,2,Saturday,3,San Miguel,San Miguel,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,10,4.5,Debit card,70,0.2,0.3,3.0,60.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Traditional Food,1950,0.531975128205128,3
578,2024-03-29,3,Friday,1,San Salvador Centro,San Salvador,17,Queso duro blando,Dairy,3.5,0.15,2.98,7,20.86,Cash,30,1.8,1.7,11.9,48.57142857142857,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Dairy,550,1.1310733333333334,2
579,2024-08-21,8,Wednesday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,2,1.5,Debit card,141,0.3,0.45,0.9,60.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
580,2024-09-15,9,Sunday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.1,10.8,13,140.4,Bitcoin,349,5.5,6.5,84.5,54.166666666666664,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Handicrafts,2250,2.939564814814815,3
581,2024-07-09,7,Tuesday,4,Soyapango,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.05,0.47,16,7.52,Cash,492,0.25,0.25,4.0,50.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Traditional Food,1950,0.531975128205128,3
582,2024-06-25,6,Tuesday,6,Usulután,Usulután,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,6,7.62,Credit card,384,0.7,0.8,4.800000000000001,53.333333333333336,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Dairy,550,1.1310733333333334,2
583,2024-01-15,1,Monday,5,Metrocentro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,13,13.0,Cash,293,0.55,0.44999999999999996,5.85,44.99999999999999,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Traditional Food,1950,0.531975128205128,3
584,2024-11-27,11,Wednesday,4,Soyapango,San Salvador,7,Café salvadoreño,Beverages,1.5,0.1,1.35,8,10.8,Cash,334,0.65,0.85,6.8,56.666666666666664,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Beverages,500,1.2037333333333333,2
585,2024-12-15,12,Sunday,1,San Salvador Centro,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,1,1.2,Bitcoin,332,0.65,0.5499999999999999,0.5499999999999999,45.83333333333333,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Groceries,350,2.290714285714286,1
586,2024-04-24,4,Wednesday,1,San Salvador Centro,San Salvador,6,Kolachampán,Beverages,0.75,0.05,0.71,9,6.39,Credit card,157,0.35,0.4,3.6,53.333333333333336,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
587,2024-07-11,7,Thursday,7,La Libertad,La Libertad,9,Camisa guayabera,Clothing,18.0,0.0,18.0,12,216.0,Cash,239,9.0,9.0,108.0,50.0,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Clothing,400,0.89325,1
588,2024-10-26,10,Saturday,7,La Libertad,La Libertad,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,4,140.0,Debit card,340,18.0,17.0,68.0,48.57142857142857,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Handicrafts,2250,2.939564814814815,3
589,2024-06-01,6,Saturday,5,Metrocentro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,4,48.0,Cash,142,5.5,6.5,26.0,54.166666666666664,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Handicrafts,2250,2.939564814814815,3
590,2024-05-13,5,Monday,5,Metrocentro,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,10,80.0,Cash,392,3.5,4.5,45.0,56.25,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Handicrafts,2250,2.939564814814815,3
591,2024-11-03,11,Sunday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.1,0.68,13,8.84,Cash,72,0.3,0.45,5.8500000000000005,60.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Beverages,500,1.2037333333333333,2
592,2024-05-31,5,Friday,8,Chalatenango,Chalatenango,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,9,4.5,Cash,378,0.25,0.25,2.25,50.0,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Traditional Food,1950,0.531975128205128,3
593,2024-06-24,6,Monday,4,Soyapango,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,8,3.6,Debit card,402,0.2,0.3,2.4,60.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Traditional Food,1950,0.531975128205128,3
594,2024-09-16,9,Monday,6,Usulután,Usulután,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,10,12.7,Cash,337,0.7,0.8,8.0,53.333333333333336,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Dairy,550,1.1310733333333334,2
595,2024-05-30,5,Thursday,3,San Miguel,San Miguel,18,Curtido en frasco,Groceries,2.0,0.0,2.0,4,8.0,Cash,133,0.9,1.1,4.4,55.00000000000001,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Groceries,350,2.290714285714286,1
596,2024-12-14,12,Saturday,3,San Miguel,San Miguel,18,Curtido en frasco,Groceries,2.0,0.1,1.8,11,19.8,Cash,182,0.9,1.1,12.100000000000001,55.00000000000001,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Groceries,350,2.290714285714286,1
597,2024-08-03,8,Saturday,5,Metrocentro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,11,8.25,Cash,151,0.3,0.45,4.95,60.0,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Beverages,500,1.2037333333333333,2
598,2024-08-28,8,Wednesday,2,Santa Ana,Santa Ana,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,2,1.54,Debit card,298,0.45,0.45,0.9,50.0,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Groceries,350,2.290714285714286,1
599,2024-04-09,4,Tuesday,8,Chalatenango,Chalatenango,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,17,17.0,Credit card,196,0.55,0.44999999999999996,7.6499999999999995,44.99999999999999,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Traditional Food,1950,0.531975128205128,3
600,2024-07-30,7,Tuesday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.15,2.98,2,5.96,Credit card,71,1.8,1.7,3.4,48.57142857142857,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Dairy,550,1.1310733333333334,2
601,2024-07-28,7,Sunday,6,Usulután,Usulután,7,Café salvadoreño,Beverages,1.5,0.0,1.5,19,28.5,Cash,442,0.65,0.85,16.15,56.666666666666664,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Beverages,500,1.2037333333333333,2
602,2024-09-06,9,Friday,2,Santa Ana,Santa Ana,6,Kolachampán,Beverages,0.75,0.1,0.68,11,7.48,Transfer,161,0.35,0.4,4.4,53.333333333333336,19200,-5584.200000000003,0.70915625,🟡 At Risk,1630,3,4538.599999999999,0.11971386183698353,🟡 Medium,Beverages,500,1.2037333333333333,2
603,2024-08-19,8,Monday,1,San Salvador Centro,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,9,4.5,Credit card,87,0.2,0.3,2.6999999999999997,60.0,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Traditional Food,1950,0.531975128205128,3
604,2024-02-15,2,Thursday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.05,0.71,5,3.55,Cash,220,0.35,0.4,2.0,53.333333333333336,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Beverages,500,1.2037333333333333,2
605,2024-09-01,9,Sunday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,13,36.4,Cash,103,1.8,0.9999999999999998,12.999999999999996,35.71428571428571,16800,-6134.490000000002,0.634851785714286,🔴 Below Target,1630,3,3555.1699999999996,0.15282907240253868,🔴 Low,Groceries,350,2.290714285714286,1
606,2024-06-13,6,Thursday,1,San Salvador Centro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,17,204.0,Cash,3,5.5,6.5,110.5,54.166666666666664,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Handicrafts,2250,2.939564814814815,3
607,2024-12-21,12,Saturday,4,Soyapango,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,12,9.0,Cash,197,0.3,0.45,5.4,60.0,19200,-7206.970000000003,0.624636979166666,🔴 Below Target,1630,3,3997.676666666666,0.13591227571347694,🔴 Low,Beverages,500,1.2037333333333333,2
608,2024-03-26,3,Tuesday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.15,2.98,3,8.94,Cash,486,1.8,1.7,5.1,48.57142857142857,20400,-7248.4400000000005,0.64468431372549,🔴 Below Target,1630,3,4383.8533333333335,0.12393966951449106,🟡 Medium,Dairy,550,1.1310733333333334,2
609,2024-09-23,9,Monday,8,Chalatenango,Chalatenango,10,Hamaca artesanal,Handicrafts,35.0,0.05,33.25,20,665.0,Cash,455,18.0,17.0,340.0,48.57142857142857,18000,-1665.6599999999962,0.907463333333334,🟢 On Track,1630,3,5444.780000000002,0.09978976805919307,🟢 High,Handicrafts,2250,2.939564814814815,3
610,2024-09-07,9,Saturday,6,Usulután,Usulután,5,Atol de elote,Beverages,1.0,0.15,0.85,12,10.2,Cash,486,0.45,0.55,6.6000000000000005,55.00000000000001,16800,-4396.6900000000005,0.738292261904762,🟡 At Risk,1630,3,4134.4366666666665,0.13141653316735613,🟡 Medium,Beverages,500,1.2037333333333333,2
611,2024-04-26,4,Friday,1,San Salvador Centro,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.1,2.52,8,20.16,Transfer,109,1.8,0.9999999999999998,7.999999999999998,35.71428571428571,21600,-7478.849999999997,0.653756944444444,🔴 Below Target,1630,3,4707.050000000001,0.11542969234092122,🟡 Medium,Groceries,350,2.290714285714286,1
612,2024-03-04,3,Monday,3,San Miguel,San Miguel,1,Pupusas de queso,Traditional Food,0.5,0.1,0.45,12,5.4,Debit card,20,0.25,0.25,3.0,50.0,18000,-6378.879999999992,0.645617777777778,🔴 Below Target,1630,3,3873.706666666669,0.14026186804714166,🔴 Low,Traditional Food,1950,0.531975128205128,3
