sale_id,date,month,weekday,branch_id,branch_name,department,product_id,product_name,category,unit_price,discount,final_price,quantity,total,payment_method,customer_id
670,2024-04-04,4,Thursday,4,Soyapango,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,17,136.0,Credit card,82
671,2024-02-17,2,Saturday,7,La Libertad,La Libertad,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,12,14.4,Credit card,340
672,2024-07-03,7,Wednesday,6,Usulután,Usulután,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,10,80.0,Transfer,317
673,2024-10-14,10,Monday,8,Chalatenango,Chalatenango,17,Queso duro blando,Dairy,3.5,0.0,3.5,1,3.5,Debit card,229
674,2024-01-21,1,Sunday,4,Soyapango,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,11,8.25,Bitcoin,484
675,2024-05-11,5,Saturday,7,La Libertad,La Libertad,4,Yuca frita,Traditional Food,2.5,0.1,2.25,18,40.5,Cash,467
676,2024-09-20,9,Friday,6,Usulután,Usulután,17,Queso duro blando,Dairy,3.5,0.0,3.5,17,59.5,Cash,152
677,2024-09-20,9,Friday,6,Usulután,Usulután,7,Café salvadoreño,Beverages,1.5,0.0,1.5,3,4.5,Cash,490
678,2024-11-16,11,Saturday,1,San Salvador Centro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,3,6.0,Debit card,397
679,2024-02-23,2,Friday,7,La Libertad,La Libertad,7,Café salvadoreño,Beverages,1.5,0.05,1.42,7,9.94,Credit card,450
680,2024-12-17,12,Tuesday,2,Santa Ana,Santa Ana,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,5,6.0,Cash,170
681,2024-02-07,2,Wednesday,2,Santa Ana,Santa Ana,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,2,1.0,Credit card,286
682,2024-05-12,5,Sunday,4,Soyapango,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,14,14.0,Cash,208
683,2024-01-09,1,Tuesday,6,Usulután,Usulután,14,Frijoles rojos 1lb,Groceries,1.2,0.1,1.08,13,14.04,Cash,4
684,2024-12-24,12,Tuesday,1,San Salvador Centro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,3,3.0,Bitcoin,55
685,2024-11-06,11,Wednesday,5,Metrocentro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,3,105.0,Credit card,225
686,2024-12-04,12,Wednesday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,1,2.8,Cash,113
687,2024-10-06,10,Sunday,7,La Libertad,La Libertad,5,Atol de elote,Beverages,1.0,0.1,0.9,10,9.0,Cash,347
688,2024-10-10,10,Thursday,1,San Salvador Centro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,18,216.0,Cash,3
689,2024-06-05,6,Wednesday,2,Santa Ana,Santa Ana,13,Aceite vegetal 1L,Groceries,2.8,0.1,2.52,7,17.64,Debit card,372
690,2024-07-30,7,Tuesday,4,Soyapango,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,17,204.0,Cash,114
691,2024-02-28,2,Wednesday,4,Soyapango,San Salvador,9,Camisa guayabera,Clothing,18.0,0.1,16.2,6,97.2,Credit card,437
692,2024-11-26,11,Tuesday,8,Chalatenango,Chalatenango,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,18,9.0,Cash,35
693,2024-04-11,4,Thursday,2,Santa Ana,Santa Ana,9,Camisa guayabera,Clothing,18.0,0.0,18.0,19,342.0,Transfer,183
694,2024-02-21,2,Wednesday,4,Soyapango,San Salvador,5,Atol de elote,Beverages,1.0,0.05,0.95,10,9.5,Cash,100
695,2024-08-18,8,Sunday,8,Chalatenango,Chalatenango,11,Jarrito de barro,Handicrafts,8.0,0.05,7.6,11,83.6,Debit card,356
696,2024-06-10,6,Monday,6,Usulután,Usulután,5,Atol de elote,Beverages,1.0,0.0,1.0,14,14.0,Cash,127
697,2024-05-21,5,Tuesday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,12,9.0,Debit card,170
698,2024-08-16,8,Friday,8,Chalatenango,Chalatenango,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,12,15.24,Cash,283
699,2024-11-26,11,Tuesday,3,San Miguel,San Miguel,4,Yuca frita,Traditional Food,2.5,0.0,2.5,20,50.0,Credit card,440
700,2024-05-14,5,Tuesday,4,Soyapango,San Salvador,5,Atol de elote,Beverages,1.0,0.1,0.9,3,2.7,Cash,10
701,2024-10-24,10,Thursday,1,San Salvador Centro,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,19,66.5,Credit card,109
702,2024-10-05,10,Saturday,5,Metrocentro,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,18,9.0,Debit card,77
703,2024-04-24,4,Wednesday,7,La Libertad,La Libertad,12,Canasta de palma,Handicrafts,12.0,0.1,10.8,19,205.2,Credit card,69
704,2024-07-22,7,Monday,2,Santa Ana,Santa Ana,15,Arroz blanco 1lb,Groceries,0.9,0.05,0.85,12,10.2,Cash,123
705,2024-08-16,8,Friday,3,San Miguel,San Miguel,6,Kolachampán,Beverages,0.75,0.0,0.75,6,4.5,Debit card,290
706,2024-07-02,7,Tuesday,8,Chalatenango,Chalatenango,5,Atol de elote,Beverages,1.0,0.0,1.0,2,2.0,Credit card,119
707,2024-07-08,7,Monday,5,Metrocentro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,8,8.0,Debit card,266
708,2024-08-28,8,Wednesday,7,La Libertad,La Libertad,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,15,180.0,Cash,333
709,2024-12-26,12,Thursday,2,Santa Ana,Santa Ana,11,Jarrito de barro,Handicrafts,8.0,0.1,7.2,17,122.4,Credit card,428
710,2024-07-11,7,Thursday,3,San Miguel,San Miguel,9,Camisa guayabera,Clothing,18.0,0.0,18.0,13,234.0,Debit card,460
711,2024-07-11,7,Thursday,5,Metrocentro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.05,0.95,8,7.6,Cash,419
712,2024-09-03,9,Tuesday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,20,240.0,Debit card,72
713,2024-04-27,4,Saturday,3,San Miguel,San Miguel,15,Arroz blanco 1lb,Groceries,0.9,0.05,0.85,3,2.55,Debit card,109
714,2024-03-21,3,Thursday,3,San Miguel,San Miguel,5,Atol de elote,Beverages,1.0,0.05,0.95,12,11.4,Debit card,61
715,2024-06-18,6,Tuesday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,4,3.0,Debit card,246
716,2024-11-27,11,Wednesday,3,San Miguel,San Miguel,7,Café salvadoreño,Beverages,1.5,0.0,1.5,14,21.0,Cash,66
717,2024-11-18,11,Monday,3,San Miguel,San Miguel,6,Kolachampán,Beverages,0.75,0.0,0.75,17,12.75,Credit card,76
718,2024-05-12,5,Sunday,3,San Miguel,San Miguel,2,Pupusas de frijol,Traditional Food,0.5,0.05,0.47,6,2.82,Transfer,307
719,2024-02-13,2,Tuesday,5,Metrocentro,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,7,3.5,Debit card,242
720,2024-04-22,4,Monday,3,San Miguel,San Miguel,16,Crema salvadoreña,Dairy,1.5,0.05,1.42,14,19.88,Cash,299
721,2024-03-26,3,Tuesday,5,Metrocentro,San Salvador,6,Kolachampán,Beverages,0.75,0.0,0.75,11,8.25,Debit card,36
722,2024-07-16,7,Tuesday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,5,3.75,Cash,268
723,2024-03-17,3,Sunday,7,La Libertad,La Libertad,17,Queso duro blando,Dairy,3.5,0.0,3.5,20,70.0,Cash,462
724,2024-02-17,2,Saturday,2,Santa Ana,Santa Ana,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,16,7.2,Cash,309
725,2024-12-13,12,Friday,1,San Salvador Centro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.05,1.9,14,26.6,Cash,448
726,2024-04-27,4,Saturday,7,La Libertad,La Libertad,2,Pupusas de frijol,Traditional Food,0.5,0.15,0.42,16,6.72,Credit card,180
727,2024-03-09,3,Saturday,7,La Libertad,La Libertad,4,Yuca frita,Traditional Food,2.5,0.0,2.5,9,22.5,Credit card,466
728,2024-11-02,11,Saturday,5,Metrocentro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,18,18.0,Cash,3
729,2024-09-23,9,Monday,2,Santa Ana,Santa Ana,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,1,0.5,Debit card,353
730,2024-07-04,7,Thursday,7,La Libertad,La Libertad,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,4,32.0,Cash,300
731,2024-10-01,10,Tuesday,5,Metrocentro,San Salvador,9,Camisa guayabera,Clothing,18.0,0.05,17.1,14,239.4,Cash,142
732,2024-07-30,7,Tuesday,4,Soyapango,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.15,2.38,18,42.84,Debit card,92
733,2024-05-09,5,Thursday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.05,11.4,10,114.0,Cash,362
734,2024-12-03,12,Tuesday,3,San Miguel,San Miguel,13,Aceite vegetal 1L,Groceries,2.8,0.1,2.52,4,10.08,Cash,401
735,2024-04-19,4,Friday,2,Santa Ana,Santa Ana,6,Kolachampán,Beverages,0.75,0.0,0.75,17,12.75,Credit card,411
736,2024-03-23,3,Saturday,1,San Salvador Centro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.1,1.8,13,23.4,Cash,47
737,2024-11-03,11,Sunday,8,Chalatenango,Chalatenango,5,Atol de elote,Beverages,1.0,0.0,1.0,14,14.0,Cash,114
738,2024-11-07,11,Thursday,2,Santa Ana,Santa Ana,12,Canasta de palma,Handicrafts,12.0,0.1,10.8,2,21.6,Cash,206
739,2024-12-30,12,Monday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,20,70.0,Bitcoin,420
740,2024-08-12,8,Monday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.0,0.75,1,0.75,Credit card,477
741,2024-04-09,4,Tuesday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.15,2.98,2,5.96,Debit card,265
742,2024-12-11,12,Wednesday,3,San Miguel,San Miguel,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,2,1.5,Cash,1
743,2024-05-21,5,Tuesday,2,Santa Ana,Santa Ana,6,Kolachampán,Beverages,0.75,0.0,0.75,13,9.75,Debit card,208
744,2024-12-26,12,Thursday,1,San Salvador Centro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,3,4.5,Debit card,372
745,2024-06-26,6,Wednesday,6,Usulután,Usulután,18,Curtido en frasco,Groceries,2.0,0.0,2.0,9,18.0,Debit card,100
746,2024-10-21,10,Monday,7,La Libertad,La Libertad,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,1,0.9,Cash,260
747,2024-09-14,9,Saturday,2,Santa Ana,Santa Ana,4,Yuca frita,Traditional Food,2.5,0.0,2.5,10,25.0,Bitcoin,412
748,2024-10-02,10,Wednesday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.0,3.5,19,66.5,Debit card,495
749,2024-05-04,5,Saturday,8,Chalatenango,Chalatenango,13,Aceite vegetal 1L,Groceries,2.8,0.15,2.38,11,26.18,Cash,236
750,2024-02-29,2,Thursday,8,Chalatenango,Chalatenango,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,9,4.5,Cash,404
751,2024-06-10,6,Monday,4,Soyapango,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,14,10.5,Debit card,5
752,2024-05-27,5,Monday,4,Soyapango,San Salvador,9,Camisa guayabera,Clothing,18.0,0.0,18.0,3,54.0,Debit card,421
753,2024-10-10,10,Thursday,2,Santa Ana,Santa Ana,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,6,48.0,Cash,112
754,2024-12-15,12,Sunday,3,San Miguel,San Miguel,9,Camisa guayabera,Clothing,18.0,0.0,18.0,7,126.0,Debit card,121
755,2024-04-15,4,Monday,5,Metrocentro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,8,6.0,Credit card,429
756,2024-02-24,2,Saturday,3,San Miguel,San Miguel,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,4,48.0,Debit card,340
757,2024-10-04,10,Friday,1,San Salvador Centro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,2,2.54,Cash,318
758,2024-10-21,10,Monday,8,Chalatenango,Chalatenango,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,9,72.0,Cash,392
759,2024-07-22,7,Monday,5,Metrocentro,San Salvador,17,Queso duro blando,Dairy,3.5,0.15,2.98,8,23.84,Debit card,28
760,2024-09-01,9,Sunday,7,La Libertad,La Libertad,17,Queso duro blando,Dairy,3.5,0.0,3.5,18,63.0,Debit card,202
761,2024-03-02,3,Saturday,8,Chalatenango,Chalatenango,6,Kolachampán,Beverages,0.75,0.0,0.75,17,12.75,Cash,5
762,2024-07-13,7,Saturday,4,Soyapango,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,19,9.5,Cash,314
763,2024-10-07,10,Monday,3,San Miguel,San Miguel,9,Camisa guayabera,Clothing,18.0,0.0,18.0,9,162.0,Cash,491
764,2024-04-04,4,Thursday,6,Usulután,Usulután,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,16,128.0,Cash,359
765,2024-07-24,7,Wednesday,6,Usulután,Usulután,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,9,108.0,Cash,68
766,2024-05-18,5,Saturday,2,Santa Ana,Santa Ana,8,Fresco de tamarindo,Beverages,0.75,0.05,0.71,8,5.68,Cash,196
767,2024-03-17,3,Sunday,3,San Miguel,San Miguel,7,Café salvadoreño,Beverages,1.5,0.15,1.27,16,20.32,Cash,216
768,2024-11-18,11,Monday,3,San Miguel,San Miguel,16,Crema salvadoreña,Dairy,1.5,0.05,1.42,17,24.14,Debit card,403
769,2024-05-08,5,Wednesday,5,Metrocentro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,18,22.86,Debit card,204
770,2024-01-31,1,Wednesday,3,San Miguel,San Miguel,4,Yuca frita,Traditional Food,2.5,0.15,2.12,7,14.84,Cash,430
771,2024-06-20,6,Thursday,8,Chalatenango,Chalatenango,4,Yuca frita,Traditional Food,2.5,0.0,2.5,9,22.5,Cash,286
772,2024-01-11,1,Thursday,6,Usulután,Usulután,9,Camisa guayabera,Clothing,18.0,0.0,18.0,14,252.0,Cash,348
773,2024-05-25,5,Saturday,3,San Miguel,San Miguel,7,Café salvadoreño,Beverages,1.5,0.0,1.5,12,18.0,Debit card,250
774,2024-07-14,7,Sunday,2,Santa Ana,Santa Ana,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,20,18.0,Cash,490
775,2024-11-23,11,Saturday,3,San Miguel,San Miguel,5,Atol de elote,Beverages,1.0,0.0,1.0,11,11.0,Debit card,293
776,2024-02-10,2,Saturday,2,Santa Ana,Santa Ana,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,6,16.8,Cash,163
777,2024-11-05,11,Tuesday,5,Metrocentro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,13,455.0,Credit card,400
778,2024-07-30,7,Tuesday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,6,72.0,Credit card,65
779,2024-12-24,12,Tuesday,5,Metrocentro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,3,2.25,Cash,53
780,2024-08-30,8,Friday,2,Santa Ana,Santa Ana,4,Yuca frita,Traditional Food,2.5,0.0,2.5,18,45.0,Cash,204
781,2024-02-23,2,Friday,2,Santa Ana,Santa Ana,17,Queso duro blando,Dairy,3.5,0.05,3.32,9,29.88,Cash,336
782,2024-04-27,4,Saturday,5,Metrocentro,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.1,2.52,8,20.16,Cash,321
783,2024-09-26,9,Thursday,3,San Miguel,San Miguel,5,Atol de elote,Beverages,1.0,0.0,1.0,6,6.0,Cash,183
784,2024-08-27,8,Tuesday,8,Chalatenango,Chalatenango,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,18,144.0,Debit card,70
785,2024-10-29,10,Tuesday,3,San Miguel,San Miguel,18,Curtido en frasco,Groceries,2.0,0.0,2.0,20,40.0,Debit card,326
786,2024-06-26,6,Wednesday,5,Metrocentro,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.05,1.14,16,18.24,Cash,46
787,2024-07-06,7,Saturday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,14,12.6,Cash,6
788,2024-06-25,6,Tuesday,3,San Miguel,San Miguel,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,10,5.0,Debit card,353
789,2024-06-02,6,Sunday,8,Chalatenango,Chalatenango,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,1,1.27,Cash,150
790,2024-10-07,10,Monday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,12,9.0,Cash,288
791,2024-05-07,5,Tuesday,7,La Libertad,La Libertad,14,Frijoles rojos 1lb,Groceries,1.2,0.1,1.08,6,6.48,Debit card,200
792,2024-05-14,5,Tuesday,4,Soyapango,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,3,8.4,Debit card,265
793,2024-11-28,11,Thursday,5,Metrocentro,San Salvador,9,Camisa guayabera,Clothing,18.0,0.15,15.3,18,275.4,Cash,97
794,2024-03-10,3,Sunday,3,San Miguel,San Miguel,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,10,10.0,Debit card,317
795,2024-12-24,12,Tuesday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,20,18.0,Cash,10
796,2024-09-30,9,Monday,1,San Salvador Centro,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,1,1.0,Transfer,145
797,2024-08-12,8,Monday,3,San Miguel,San Miguel,9,Camisa guayabera,Clothing,18.0,0.0,18.0,1,18.0,Cash,8
798,2024-06-24,6,Monday,4,Soyapango,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,14,21.0,Credit card,256
799,2024-12-22,12,Sunday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,2,24.0,Cash,385
800,2024-05-16,5,Thursday,1,San Salvador Centro,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,13,13.0,Debit card,93
801,2024-07-14,7,Sunday,5,Metrocentro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,1,1.5,Transfer,366
802,2024-08-14,8,Wednesday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.1,0.68,8,5.44,Transfer,102
803,2024-09-23,9,Monday,2,Santa Ana,Santa Ana,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,7,6.3,Cash,493
804,2024-03-22,3,Friday,6,Usulután,Usulután,10,Hamaca artesanal,Handicrafts,35.0,0.1,31.5,2,63.0,Bitcoin,267
805,2024-09-03,9,Tuesday,5,Metrocentro,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,10,25.0,Cash,27
806,2024-04-30,4,Tuesday,2,Santa Ana,Santa Ana,7,Café salvadoreño,Beverages,1.5,0.0,1.5,14,21.0,Cash,407
807,2024-07-21,7,Sunday,2,Santa Ana,Santa Ana,9,Camisa guayabera,Clothing,18.0,0.0,18.0,8,144.0,Transfer,298
808,2024-07-09,7,Tuesday,3,San Miguel,San Miguel,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,3,4.5,Cash,47
809,2024-01-31,1,Wednesday,1,San Salvador Centro,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.1,7.2,12,86.4,Cash,275
810,2024-09-06,9,Friday,3,San Miguel,San Miguel,4,Yuca frita,Traditional Food,2.5,0.0,2.5,8,20.0,Transfer,404
811,2024-04-08,4,Monday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.1,10.8,1,10.8,Cash,371
812,2024-01-21,1,Sunday,5,Metrocentro,San Salvador,5,Atol de elote,Beverages,1.0,0.1,0.9,16,14.4,Cash,151
813,2024-04-07,4,Sunday,8,Chalatenango,Chalatenango,18,Curtido en frasco,Groceries,2.0,0.0,2.0,19,38.0,Debit card,166
814,2024-11-02,11,Saturday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,18,16.2,Cash,80
815,2024-05-14,5,Tuesday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,18,16.2,Cash,398
816,2024-04-04,4,Thursday,7,La Libertad,La Libertad,17,Queso duro blando,Dairy,3.5,0.05,3.32,1,3.32,Credit card,398
817,2024-02-02,2,Friday,6,Usulután,Usulután,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,18,11.52,Cash,269
818,2024-11-09,11,Saturday,3,San Miguel,San Miguel,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,10,15.0,Cash,165
819,2024-09-24,9,Tuesday,2,Santa Ana,Santa Ana,4,Yuca frita,Traditional Food,2.5,0.0,2.5,3,7.5,Credit card,67
820,2024-04-13,4,Saturday,1,San Salvador Centro,San Salvador,6,Kolachampán,Beverages,0.75,0.0,0.75,4,3.0,Cash,17
821,2024-09-26,9,Thursday,8,Chalatenango,Chalatenango,13,Aceite vegetal 1L,Groceries,2.8,0.1,2.52,20,50.4,Debit card,26
822,2024-11-06,11,Wednesday,4,Soyapango,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,3,36.0,Bitcoin,107
823,2024-08-27,8,Tuesday,2,Santa Ana,Santa Ana,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,2,3.0,Debit card,481
824,2024-12-28,12,Saturday,6,Usulután,Usulután,14,Frijoles rojos 1lb,Groceries,1.2,0.15,1.02,2,2.04,Debit card,271
825,2024-06-04,6,Tuesday,2,Santa Ana,Santa Ana,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,3,1.5,Transfer,50
826,2024-09-29,9,Sunday,4,Soyapango,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,13,32.5,Cash,337
827,2024-10-12,10,Saturday,3,San Miguel,San Miguel,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,18,13.5,Debit card,393
828,2024-12-25,12,Wednesday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,14,168.0,Cash,93
829,2024-09-15,9,Sunday,7,La Libertad,La Libertad,18,Curtido en frasco,Groceries,2.0,0.1,1.8,11,19.8,Cash,308
830,2024-06-10,6,Monday,6,Usulután,Usulután,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,18,16.2,Credit card,212
831,2024-11-07,11,Thursday,6,Usulután,Usulután,14,Frijoles rojos 1lb,Groceries,1.2,0.05,1.14,8,9.12,Debit card,193
832,2024-07-03,7,Wednesday,5,Metrocentro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,15,30.0,Transfer,1
833,2024-11-01,11,Friday,5,Metrocentro,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.05,0.47,1,0.47,Cash,456
834,2024-06-02,6,Sunday,1,San Salvador Centro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,8,280.0,Credit card,12
835,2024-02-18,2,Sunday,3,San Miguel,San Miguel,9,Camisa guayabera,Clothing,18.0,0.0,18.0,2,36.0,Cash,71
836,2024-10-25,10,Friday,6,Usulután,Usulután,9,Camisa guayabera,Clothing,18.0,0.0,18.0,8,144.0,Cash,154
837,2024-10-18,10,Friday,7,La Libertad,La Libertad,3,Tamales de elote,Traditional Food,1.0,0.1,0.9,7,6.3,Cash,167
838,2024-09-06,9,Friday,3,San Miguel,San Miguel,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,19,24.13,Bitcoin,305
839,2024-10-22,10,Tuesday,1,San Salvador Centro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,13,455.0,Credit card,472
840,2024-08-10,8,Saturday,6,Usulután,Usulután,11,Jarrito de barro,Handicrafts,8.0,0.15,6.8,14,95.2,Cash,395
841,2024-11-20,11,Wednesday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,13,9.75,Cash,22
842,2024-06-16,6,Sunday,3,San Miguel,San Miguel,11,Jarrito de barro,Handicrafts,8.0,0.1,7.2,17,122.4,Cash,26
843,2024-10-31,10,Thursday,8,Chalatenango,Chalatenango,13,Aceite vegetal 1L,Groceries,2.8,0.05,2.66,19,50.54,Cash,222
844,2024-03-16,3,Saturday,7,La Libertad,La Libertad,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,5,175.0,Cash,293
845,2024-05-14,5,Tuesday,7,La Libertad,La Libertad,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,3,1.5,Debit card,397
846,2024-09-03,9,Tuesday,3,San Miguel,San Miguel,5,Atol de elote,Beverages,1.0,0.0,1.0,18,18.0,Cash,334
847,2024-05-04,5,Saturday,4,Soyapango,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,3,4.5,Credit card,166
848,2024-12-09,12,Monday,2,Santa Ana,Santa Ana,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,14,14.0,Cash,98
849,2024-10-31,10,Thursday,6,Usulután,Usulután,11,Jarrito de barro,Handicrafts,8.0,0.15,6.8,1,6.8,Cash,180
850,2024-08-13,8,Tuesday,3,San Miguel,San Miguel,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,2,1.54,Cash,351
851,2024-02-13,2,Tuesday,3,San Miguel,San Miguel,12,Canasta de palma,Handicrafts,12.0,0.1,10.8,4,43.2,Cash,486
852,2024-01-08,1,Monday,5,Metrocentro,San Salvador,5,Atol de elote,Beverages,1.0,0.1,0.9,11,9.9,Credit card,157
853,2024-01-12,1,Friday,8,Chalatenango,Chalatenango,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,11,9.9,Debit card,109
854,2024-10-07,10,Monday,5,Metrocentro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.05,1.42,16,22.72,Debit card,73
855,2024-10-25,10,Friday,7,La Libertad,La Libertad,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,17,8.5,Cash,31
856,2024-12-22,12,Sunday,4,Soyapango,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,20,700.0,Cash,336
857,2024-07-17,7,Wednesday,2,Santa Ana,Santa Ana,1,Pupusas de queso,Traditional Food,0.5,0.1,0.45,9,4.05,Credit card,338
858,2024-01-10,1,Wednesday,2,Santa Ana,Santa Ana,12,Canasta de palma,Handicrafts,12.0,0.15,10.2,10,102.0,Credit card,198
859,2024-09-17,9,Tuesday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,4,3.0,Cash,306
860,2024-04-05,4,Friday,2,Santa Ana,Santa Ana,18,Curtido en frasco,Groceries,2.0,0.05,1.9,7,13.3,Transfer,288
861,2024-05-06,5,Monday,1,San Salvador Centro,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,17,8.5,Cash,202
